 Khi ủ men bột sắn thì khi ủ xong phải có màu gì?," Ép viên, làm nguội"
" Trong quy trình sản xuất thức ăn hỗn hợp hoàn chỉnh ở quy mô công nghiệp, công việc nào cần làm trước công việc “hấp chín bằng hệ thống hơi nước”?", Xử lí nguyên liệu
 Cho các hoạt động sau:," Tơi, rời nhau"
- Phơi 1 – 2 ngày nếu hàm lượng nước lớn hơn 75%.," Lên men nguyên liệu giàu tinh bột như cám gạo, bột ngô, bột sắn,... với nấm men."
question,answer
 Ý nào dưới đây không phải là vai trò chính của vệ sinh trong chăn nuôi?, Tiết kiệm thức ăn chăn nuôi.
 Đâu không phải một nhóm bệnh chính ở vật nuôi?, Bệnh giao tiếp
 Đâu là một nhóm bệnh chính ở vật nuôi?, Bệnh sinh sản
" Khi bị bệnh, vật nuôi thường có những biểu hiện phổ biến nào sau đây?", Bỏ ăn hoặc ăn ít.
" Đối với vai trò về kinh tế trong chăn nuôi, phòng bệnh tốt giúp:"," Tăng sức đề kháng, giảm tỉ lệ mắc bệnh, giảm chi phí điều trị bệnh và các tổn hại khác do bệnh gây nên"
 Đâu không phải một bệnh ở vật nuôi?, Bệnh trầm cảm
" Đối với vai trò về kinh tế trong chăn nuôi, trị bệnh hiệu quả có tác dụng gì?", Tất cả các đáp án trên.
" Đối với sức khoẻ cộng đồng, phòng, trị bệnh tốt sẽ:"," Giúp cung cấp nguồn thực phẩm an toàn và bổ dưỡng, góp phần quan trọng trong việc đảm bảo sức khoẻ cộng đồng."
 Câu nào sau đây đúng về ngành chăn nuôi ở Việt Nam?, Tất cả các đáp án trên.
" Các bệnh có thể lây lan nhanh thành dịch, làm chết nhiều vật nuôi thường có nguyên nhân chính là", do vi khuẩn và virus.
 Ý nào dưới đây là phù hợp nhất để định nghĩa về bệnh?, Bệnh là sự rối loạn hoạt động chức năng bình thường của cơ thể vật nuôi do tác động của các yếu tố gây bệnh khác nhau.
" Nguyên nhân nào đưới đây có thể gây dịch, bệnh cho vật nuôi?", Chuồng trại không hợp vệ sinh.
 Biện pháp phòng bệnh chủ động hiệu quả nhất cho vật nuôi là:, Sử dụng vaccine.
 Đâu là nguyên nhân gây bệnh cho vật nuôi?  , Môi trường chuồng trại quá nóng
 Bệnh nào dưới đây có thể lây lan nhanh thành dịch?, Bệnh cúm gia cầm.
 Vì sao làm tốt công tác phòng và trị bệnh cho vật nuôi có vai trò vô cùng quan trọng?, Tất cả các đáp án trên.
 Đâu là tác dụng của việc phòng và trị bệnh cho vật nuôi?  , Cả 3 đáp án trên
 Ngành chăn nuôi đã đóng góp bao nhiêu % vào GDP nông nghiệp của Việt Nam?, 25%
" Cho đến nay, các nhà khoa học đã phát hiện ra khoảng bao nhiêu loại mầm bệnh (virus, vi khuẩn, kí sinh trùng và nấm mốc gây bệnh cho người)?", 1400
 Nguy cơ phát sinh bệnh cũng như hiệu quả trong kiểm soát bệnh không có liên quan đến yếu tố nào sau đây?, Chi phí đầu tư nguyên vật liệu
question,answer
 Đâu là bệnh phổ biến ở lợn ," Cả A, B, C đều đúng"
 Bệnh tụ huyết trùng ở lợn thuộc loại bệnh gì?  , Bệnh truyền nhiễm
 Bệnh phân trắng lợn con là:," Bệnh khá phổ biến ở lợn từ 3 đến 21 ngày tuổi, thường xảy ra khi thời tiết thay đổi."
 Đâu không phải biểu hiện đúng của bệnh giun đũa lợn?," Con vật không to ra về khung xương, nạc thịt mà trở nên béo mềm, lông ngắn lại,…"
 Bệnh dịch tả lợn cổ điển là:, Bệnh truyền nhiễm do virus gây ra ở mọi lứa tuổi của lợn với mức độ lây lan rất mạnh và tỉ lệ chết cao 80 – 90%.
 Đâu là một cách phòng bệnh đóng dấu?," Nuôi dưỡng, chăm sóc đúng kĩ thuật."
 Đâu không phải biện pháp xử lí bệnh dịch tả lợn cổ điển?, Dùng thuốc đặc trị bệnh dịch tả lợn cổ điển.
" Đối với bệnh đóng dấu lợn, mầm bệnh là:", Vi khuẩn Gram dương Erysipelothrix rhusiopathiae
 Dưới đây là các biện pháp phòng và trị bệnh giun đũa lợn. Ý nào không đúng?," Định kì 2 tháng một lần tẩy giun cho lợn, kể cả lợn đang mang thai, đang nuôi con và lợn con theo mẹ."
 Đối với bệnh dịch tả lợn cổ điển thì con đường chính mà mầm bệnh xâm nhập vào vật nuôi là:, Cả A và B.
 Bệnh nào dưới đây có thể phát triển thành dịch?, Bệnh dịch tả lợn châu Phi.
 Đâu là biểu hiện của bệnh phân trắng lợn con ở giai đoạn sau?," Con vật bỏ bú, run rẩy, hạ thân nhiệt"
 Khả năng lây truyền của bệnh đóng dấu lợn như thế nào?, Có thể lây sang người và một số loài động vật khác
 Bệnh đóng dấu lợn có thể điều trị được bằng:, Các loại thuốc kháng sinh có tác dụng với vi khuẩn Gram dương kết hợp với một số thuốc trợ sức.
 Đóng dấu lợn là:," Bệnh truyền nhiễm do vi khuẩn gây nên, thường xuất hiện ở lợn trên 3 tháng tuổi và thường ghép với bệnh tụ huyết trùng."
 Dưới đây là những biểu hiện đặc trưng của bệnh đóng dấu lợn. Ý nào không đúng?," Khi mổ khám thường thấy máu tụ lại ở tim, các cơ quan nội tạng như dạ dày, ruột, tim, phổi, gan và thận sưng, màu đen"
 Đâu không phải một biện pháp đúng để phòng bệnh dịch tả lợn cổ điển?, Cách li 100 ngày với lợn mới nhập về
 Virus gây bệnh dịch tả lợn cổ điển là loại:," RNA virus, thuộc chi Pestivirus, họ Flaviviridae"
" Bệnh kí sinh trùng phổ biến, xảy ra quanh năm, nhất là ở lợn nuôi thả rông và ăn rau bèo thuỷ sinh tươi sống là bệnh gì?", Bệnh giun đũa lợn
 Con vật còn sống sót sau khi bị bệnh dịch tả lợn cổ điển thường:," Còi cọc, chậm lớn."
question,answer
 Câu nào sau đây là đúng?, Tất cả các đáp án trên.
 Cầu trùng gà là bệnh:, Kí sinh trùng
 Đâu không phải biện pháp phòng bệnh cúm gia cầm đúng cách?, Nuôi phối hợp nhiều loại gia cầm với nhau
 Đâu là một nguồn lây nhiễm rất nguy hiểm của bệnh cúm gia cầm?, Các loài chim hoang dã
  Đâu không phải biểu hiện đặc trưng của bệnh cúm gia cầm?," Mào hết nước, thâm tím."
 Bệnh cúm gia cầm là:, Một trong những bệnh truyền nhiễm nguy hiểm nhất ở gia cầm
 Gà ở độ tuổi nào có nguy cơ nhiễm bệnh cầu trùng gà cao nhất?, Gà từ 6 đến 60 ngày tuổi
 Đâu là biểu hiện đặc trưng nhất của bệnh cúm gia cầm?, Da chân có xuất huyết đỏ
 Biểu hiện của bệnh cầu trùng gà chủ yếu ở:, Đường tiêu hoá
 Thời kì ủ bệnh của bệnh cầu trùng gà kéo dài:, Từ 4 – 6 ngày
 Ai có thể bị bệnh cúm gia cầm?, Tất cả các đáp án trên.
 Câu nào sau đây là đúng về mầm bệnh gây bệnh cúm gia cầm?, Mầm bệnh xâm nhập vào vật nuôi theo 2 đường chính là hô hấp và tiêu hoá.
 Vì sao bệnh cầu trùng gà rất nguy hiểm đối với ngành chăn nuôi gia cầm?, Vì nó có thể lây lan rộng và gây thiệt hại lớn về kinh tế
 Câu nào sau đây đúng về bệnh cúm gia cầm?," Các loài gia cầm ở mọi lứa tuổi đều có thể bị bệnh, chết nhanh và với tỉ lệ chết rất cao 90 - 100%"
" Bệnh cầu trùng gà do một loại động vật nguyên sinh có tên là trùng bào tử hình cầu (họ Eimeria), trong đó có 6 loài thường gặp nhất, gây ra biểu hiện bệnh ở các phần khác nhau trong đường tiêu hoá. Các loài cầu trùng này là các kí sinh trùng đa bào trong tế bào gan, phá huỷ cấu trúc gan, gây chảy máu và tạo điều kiện cho các vi khuẩn khác xâm nhập, phát triển và gây bệnh thứ phát.”"," “Các kí sinh trùng đa bào trong tế bào gan, phá huỷ cấu trúc gan”. Đúng phải là: “các kí sinh trùng đơn bào trong tế bào niêm mạc ruột, phá huỷ cấu trúc ruột”."
Đoạn trên có chi tiết nào không đúng?," Gà uống nhiều nước, tiêu chảy với phân chứa thức ăn không tiêu"
 Đâu là biểu hiện ban đầu của bệnh cầu trùng gà?, Dùng thuốc đặc trị bệnh cúm gia cầm để giảm thiểu thiệt hại nhiều nhất có thể.
 Đâu không phải biện pháp điều trị bệnh cúm gia cầm đúng?," Cấp tính, mạn tính và ẩn tính"
" Tuỳ thuộc vào tuổi gà, loài và số lượng cầu trùng, bệnh cầu trùng gà có 3 thể là:", Đảm bảo vệ sinh chuồng trại
" Biện pháp cần thực hiện trong quá trình nuôi dưỡng, chăm sóc và phòng, trị bệnh gia cầm để đảm bảo bảo vệ môi trường", Quản lí chất thải đúng cách
question,answer
 Viêm vú là:," Bệnh thường gặp ở trâu, bò cái sinh sản, nhất là bò sữa cao sản và trong điều kiện nóng ẩm như ở Việt Nam."
 Đặc điểm nổi bật của bệnh tụ huyết trùng trâu bò là gì?," Gây tụ huyết, xuất huyết ở những vùng nhất định trên cơ thể"
 Đâu không phải biểu hiện đặc trưng của bệnh tụ huyết trùng trâu bò?, Thời gian ủ bệnh từ 10 đến 30 ngày
 Mầm bệnh của bệnh tụ huyết trùng trâu bò có đặc điểm gì?," Có sức đề kháng cao, tồn tại lâu trong môi trường đất ẩm ướt, nhiều chất hữu cơ và thiếu ánh sáng."
 Dưới đây là các biện pháp phòng và trị bệnh tụ huyết trùng trâu bò. Ý nào không đúng?, Bệnh tụ huyết trùng trâu bò có thể điều trị được bằng các loại thuốc kháng sinh có tác dụng với vi khuẩn Gram dương kết hợp với thuốc trợ tim.
 Mầm bệnh của bệnh tiên mao trùng là gì?," Tiên mao trùng Trypanosoma evansi, một loại kí sinh trùng đơn bào, có hình mũi khoan, sống kí sinh và di chuyển được trong máu nhờ một roi tự do."
 Dưới đây là những biểu hiện của bệnh viêm vú. Ý nào không đúng?," Sữa có mùi hôi, chuyển dần sang màu đen"
" Một trong những bệnh kí sinh trùng đường máu phổ biến gây thiệt hại nghiêm trọng cho đàn trâu, bò là:", Bệnh tiên mao trùng
 Dưới đây là các biện pháp phòng và trị bệnh chướng hơi dạ cỏ. Ý nào không đúng?," Bệnh này tuy nhẹ nhưng tuyệt đối không được sử dụng các bài thuốc đông y, dễ gây phản tác dụng"
" Trâu, bò bị nhiễm bệnh tiên mao trùng thông qua vật trung gian truyền bệnh là:", Các loại ruồi trâu hút máu
 Câu nào sau đây là đúng về các biện pháp phòng và trị bệnh tiên mao trùng?, Tất cả các đáp án trên.
 Bệnh tiên mao trùng thường xảy ra vào thời gian nào?," Các tháng nóng ẩm, mưa nhiều"
 Đâu là một nguyên nhân gây nên bệnh chướng hơi dạ cỏ?," Con vật ăn quá nhiều thức ăn dễ lên men sinh hơi như lá cải bắp, lá khoai lang, ngọn mía, cỏ bị ướt sương hoặc nước mưa,…"
" Đoạn sau đây nói về cách điều trị bệnh viêm vú: “Dùng cao tiêu viêm xoa vào bầu vú bị viêm. Dùng thuốc đặc trị viêm vú bơm vào bầu vú qua lỗ tiết sữa. Tiêm calcium và taurine vào bắp thịt con vật. Thụt rửa bầu vú bị viêm bằng các loại thuốc sát trùng như thuốc tím, rivanol, lugol,... Việc sử dụng các loại thuốc cần phải theo đơn thuốc của bác sĩ thú y và hướng dẫn của nhà sản xuất.”", “calcium và taurine”. Đúng phải là: “vitamin B1 và cafein”
Chi tiết nào trong đoạn trên không đúng?, Mùa mưa
 Bệnh tụ huyết trùng trâu bò thường xảy ra vào thời gian nào?," Thường sốt cao, rối loạn thần kinh và chết nhanh"
" Ở thể cấp tính của bệnh tiên mao trùng, con vật có biểu hiện gì?", Cả A và B.
 Đâu có thể là nguyên nhân gây ra bệnh viêm vú?, Bệnh truyền nhiễm cấp tính do vi khuẩn gây ra
 Bệnh tụ huyết trùng trâu bò là:, Vi khuẩn Gram âm Pasteurella
 Mầm bệnh của bệnh tụ huyết trùng trâu bò là:," Sữa có mùi hôi, chuyển dần sang màu đen"
